run,interval,reqrate,rate,resp,MB/sec,Read_rate,Read_resp,Write_rate,Write_resp,MB_read,MB_write,Xfersize,Mkdir_rate,Mkdir_resp,Rmdir_rate,Rmdir_resp,Create_rate,Create_resp,Open_rate,Open_resp,Close_rate,Close_resp,Delete_rate,Delete_resp,Getattr_rate,Getattr_resp,Setattr_rate,Setattr_resp,Copy_rate,Copy_resp,Move_rate,Move_resp,compratio,dedupratio,cpu_used,cpu_user,cpu_kernel,cpu_wait,cpu_idle
rd1,141,999988.0000,775.0000,5.1085,3.0273,404.0000,9.7736,371.0000,0.0286,1.5781,1.4492,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,12.7660,0.0000,12.7660,0.0000,0.0000
rd1,142,999988.0000,694.0000,5.6973,2.7109,351.0000,11.2119,343.0000,0.0541,1.3711,1.3398,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0700,1.0000,0.0470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,13.9785,0.0000,13.9785,0.0000,0.0000
rd1,143,999988.0000,758.0000,5.1523,2.9609,381.0000,10.2184,377.0000,0.0326,1.4883,1.4727,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,19.5876,1.0309,18.5567,0.0000,0.0000
rd1,144,999988.0000,861.0000,4.3532,3.3633,417.0000,8.9584,444.0000,0.0281,1.6289,1.7344,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,18.8119,0.0000,18.8119,0.0000,0.0000
rd1,145,999988.0000,1371.0000,3.0578,5.3555,696.0000,6.0003,675.0000,0.0237,2.7188,2.6367,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0610,1.0000,0.0440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,16.8421,0.0000,16.8421,0.0000,0.0000
rd1,146,999988.0000,3109.0000,1.2458,12.1445,1515.0000,2.5445,1594.0000,0.0115,5.9180,6.2266,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0280,1.0000,0.0230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,18.7500,0.0000,18.7500,0.0000,0.0000
rd1,147,999988.0000,826.0000,4.7466,3.2266,421.0000,9.2817,405.0000,0.0325,1.6445,1.5820,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,17.1717,0.0000,17.1717,0.0000,0.0000
rd1,148,999988.0000,916.0000,4.2773,3.5781,460.0000,8.4848,456.0000,0.0328,1.7969,1.7813,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,16.1290,1.0753,15.0538,0.0000,0.0000
rd1,149,999988.0000,1093.0000,3.0343,4.2695,543.0000,6.0776,550.0000,0.0296,2.1211,2.1484,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,17.3469,0.0000,17.3469,0.0000,0.0000
rd1,150,999988.0000,1289.0000,3.5283,5.0352,636.0000,7.1229,653.0000,0.0274,2.4844,2.5508,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0650,1.0000,0.0520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,18.3673,0.0000,18.3673,0.0000,0.0000
rd1,151,999988.0000,857.0000,4.6938,3.3477,432.0000,9.2780,425.0000,0.0340,1.6875,1.6602,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.7895,0.0000,15.7895,0.0000,0.0000
rd1,152,999988.0000,1216.0000,3.1930,4.7500,609.0000,6.3457,607.0000,0.0299,2.3789,2.3711,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,18.5567,0.0000,18.5567,0.0000,0.0000
rd1,153,999988.0000,1585.0000,2.5063,6.1914,778.0000,5.0794,807.0000,0.0256,3.0391,3.1523,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,21.4286,0.0000,21.4286,0.0000,0.0000
rd1,154,999988.0000,1144.0000,2.9506,4.4688,580.0000,5.7734,564.0000,0.0477,2.2656,2.2031,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0555,2.0000,0.0355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,17.5258,0.0000,17.5258,0.0000,0.0000
rd1,155,999988.0000,566.0000,7.9788,2.2109,264.0000,17.0696,302.0000,0.0318,1.0313,1.1797,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,14.2857,0.0000,14.2857,0.0000,0.0000
rd1,156,999988.0000,807.0000,4.9237,3.1523,430.0000,9.2150,377.0000,0.0293,1.6797,1.4727,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0620,1.0000,0.0470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.4639,0.0000,15.4639,0.0000,0.0000
rd1,157,999988.0000,1063.0000,3.6725,4.1523,514.0000,7.5622,549.0000,0.0307,2.0078,2.1445,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,19.5876,1.0309,18.5567,0.0000,0.0000
rd1,158,999988.0000,1113.0000,3.5249,4.3477,542.0000,7.2088,571.0000,0.0280,2.1172,2.2305,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0620,1.0000,0.0330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,18.3673,1.0204,17.3469,0.0000,0.0000
rd1,159,999988.0000,1437.0000,2.7270,5.6133,725.0000,5.3803,712.0000,0.0253,2.8320,2.7813,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,19.7917,0.0000,19.7917,0.0000,0.0000
rd1,160,999988.0000,372.0000,10.7477,1.4531,183.0000,21.8146,189.0000,0.0321,0.7148,0.7383,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0480,1.0000,0.0440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,13.0000,0.0000,13.0000,0.0000,0.0000
rd1,161,999988.0000,589.0000,6.7284,2.3008,287.0000,13.7664,302.0000,0.0399,1.1211,1.1797,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.4639,0.0000,15.4639,0.0000,0.0000
rd1,162,999988.0000,614.0000,6.4825,2.3984,294.0000,13.4886,320.0000,0.0456,1.1484,1.2500,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,14.7368,0.0000,14.7368,0.0000,0.0000
rd1,163,999988.0000,608.0000,6.4306,2.3750,284.0000,13.7247,324.0000,0.0370,1.1094,1.2656,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,16.1616,0.0000,16.1616,0.0000,0.0000
rd1,164,999988.0000,664.0000,6.0570,2.5938,315.0000,12.7263,349.0000,0.0374,1.2305,1.3633,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,12.9032,0.0000,12.9032,0.0000,0.0000
rd1,165,999988.0000,649.0000,6.0781,2.5352,351.0000,11.1992,298.0000,0.0461,1.3711,1.1641,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,12.9032,0.0000,12.9032,0.0000,0.0000
rd1,166,999988.0000,697.0000,5.7243,2.7227,371.0000,10.7160,326.0000,0.0436,1.4492,1.2734,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,14.2857,0.0000,14.2857,0.0000,0.0000
rd1,167,999988.0000,864.0000,4.5892,3.3750,462.0000,8.5517,402.0000,0.0352,1.8047,1.5703,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.6250,1.0417,14.5833,0.0000,0.0000
rd1,168,999988.0000,776.0000,5.0529,3.0313,402.0000,9.7257,374.0000,0.0303,1.5703,1.4609,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,9.6774,0.0000,9.6774,0.0000,0.0000
rd1,169,999988.0000,715.0000,5.5865,2.7930,366.0000,10.8817,349.0000,0.0332,1.4297,1.3633,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,12.7660,0.0000,12.7660,0.0000,0.0000
rd1,170,999988.0000,427.0000,9.1484,1.6680,229.0000,16.9116,198.0000,0.1697,0.8945,0.7734,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,14.7059,0.0000,14.7059,0.0000,0.0000
rd1,171,999988.0000,557.0000,7.2350,2.1758,286.0000,13.9991,271.0000,0.0965,1.1172,1.0586,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0450,1.0000,0.0440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.6863,0.0000,15.6863,0.0000,0.0000
rd1,172,999988.0000,1464.0000,2.6818,5.7188,730.0000,5.3471,734.0000,0.0310,2.8516,2.8672,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,20.8333,0.0000,20.8333,0.0000,0.0000
rd1,173,999988.0000,1521.0000,2.5906,5.9414,776.0000,5.0517,745.0000,0.0271,3.0313,2.9102,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0505,2.0000,0.0380,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,19.3878,0.0000,19.3878,0.0000,0.0000
rd1,174,999988.0000,1980.0000,1.9558,7.7344,1001.0000,3.8430,979.0000,0.0262,3.9102,3.8242,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0580,1.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,23.1579,1.0526,22.1053,0.0000,0.0000
rd1,175,999988.0000,951.0000,4.1647,3.7148,445.0000,8.8667,506.0000,0.0296,1.7383,1.9766,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1000,1.0000,0.0380,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,14.5833,0.0000,14.5833,0.0000,0.0000
rd1,176,999988.0000,767.0000,3.7703,2.9961,360.0000,8.0155,407.0000,0.0154,1.4063,1.5898,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,16.9811,0.9434,16.0377,0.0000,0.0000
rd1,177,999988.0000,1057.0000,4.7587,4.1289,522.0000,9.6081,535.0000,0.0271,2.0391,2.0898,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0320,1.0000,0.0240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,16.8421,0.0000,16.8421,0.0000,0.0000
rd1,178,999988.0000,581.0000,6.7604,2.2695,288.0000,13.5985,293.0000,0.0390,1.1250,1.1445,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,17.3469,0.0000,17.3469,0.0000,0.0000
rd1,179,999988.0000,635.0000,6.3065,2.4805,319.0000,12.5146,316.0000,0.0394,1.2461,1.2344,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.4639,0.0000,15.4639,0.0000,0.0000
rd1,180,999988.0000,542.0000,7.2926,2.1172,272.0000,14.4918,270.0000,0.0401,1.0625,1.0547,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,14.4330,0.0000,14.4330,0.0000,0.0000
rd1,181,999988.0000,635.0000,6.2571,2.4805,297.0000,13.3298,338.0000,0.0423,1.1602,1.3203,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.4639,0.0000,15.4639,0.0000,0.0000
rd1,182,999988.0000,698.0000,5.6769,2.7266,329.0000,12.0002,369.0000,0.0390,1.2852,1.4414,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,18.8119,0.0000,18.8119,0.0000,0.0000
rd1,183,999988.0000,719.0000,5.5310,2.8086,351.0000,11.2866,368.0000,0.0414,1.3711,1.4375,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.7895,0.0000,15.7895,0.0000,0.0000
rd1,184,999988.0000,839.0000,4.8594,3.2773,413.0000,9.8329,426.0000,0.0376,1.6133,1.6641,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,12.5000,0.0000,12.5000,0.0000,0.0000
rd1,185,999988.0000,764.0000,5.0446,2.9844,380.0000,10.1010,384.0000,0.0408,1.4844,1.5000,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,14.2857,0.0000,14.2857,0.0000,0.0000
rd1,186,999988.0000,1094.0000,3.6035,4.2734,585.0000,6.7106,509.0000,0.0325,2.2852,1.9883,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,14.2857,0.0000,14.2857,0.0000,0.0000
rd1,187,999988.0000,406.0000,9.6661,1.5859,201.0000,19.4906,205.0000,0.0332,0.7852,0.8008,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0680,1.0000,0.3270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,17.7570,0.0000,17.7570,0.0000,0.0000
rd1,188,999988.0000,1034.0000,3.8472,4.0391,498.0000,7.9545,536.0000,0.0312,1.9453,2.0938,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,16.8421,0.0000,16.8421,0.0000,0.0000
rd1,189,999988.0000,862.0000,4.5994,3.3672,441.0000,8.9611,421.0000,0.0306,1.7227,1.6445,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0600,1.0000,0.0420,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.7895,1.0526,14.7368,0.0000,0.0000
rd1,190,999988.0000,822.0000,4.8131,3.2109,415.0000,9.5007,407.0000,0.0333,1.6211,1.5898,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0570,1.0000,0.0420,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,17.6471,0.9804,16.6667,0.0000,0.0000
rd1,191,999988.0000,594.0000,6.6987,2.3203,286.0000,13.8685,308.0000,0.0411,1.1172,1.2031,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0610,1.0000,0.0440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,14.5833,0.0000,14.5833,0.0000,0.0000
rd1,192,999988.0000,277.0000,13.7956,1.0820,138.0000,27.6513,139.0000,0.0396,0.5391,0.5430,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.8416,0.9901,14.8515,0.0000,0.0000
rd1,193,999988.0000,539.0000,7.7113,2.1055,274.0000,15.1326,265.0000,0.0379,1.0703,1.0352,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,11.5789,0.0000,11.5789,0.0000,0.0000
rd1,194,999988.0000,569.0000,6.9633,2.2227,251.0000,15.7343,318.0000,0.0403,0.9805,1.2422,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.6250,1.0417,14.5833,0.0000,0.0000
rd1,195,999988.0000,503.0000,7.9191,1.9648,261.0000,15.2195,242.0000,0.0455,1.0195,0.9453,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,17.8947,4.2105,13.6842,0.0000,0.0000
rd1,196,999988.0000,659.0000,6.0623,2.5742,334.0000,11.9156,325.0000,0.0469,1.3047,1.2695,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.9574,1.0638,14.8936,0.0000,0.0000
rd1,197,999988.0000,712.0000,5.5037,2.7813,351.0000,11.1250,361.0000,0.0382,1.3711,1.4102,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,12.6316,0.0000,12.6316,0.0000,0.0000
rd1,198,999988.0000,753.0000,5.3082,2.9414,352.0000,11.2970,401.0000,0.0512,1.3750,1.5664,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.9574,0.0000,15.9574,0.0000,0.0000
rd1,199,999988.0000,908.0000,4.3498,3.5469,457.0000,8.6087,451.0000,0.0342,1.7852,1.7617,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,17.3469,0.0000,17.3469,0.0000,0.0000
rd1,200,999988.0000,719.0000,5.4771,2.8086,367.0000,10.6993,352.0000,0.0323,1.4336,1.3750,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,14.5833,0.0000,14.5833,0.0000,0.0000
rd1,201,999988.0000,694.0000,5.7319,2.7109,375.0000,10.5747,319.0000,0.0389,1.4648,1.2461,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,10.8696,0.0000,10.8696,0.0000,0.0000
rd1,202,999988.0000,703.0000,5.3799,2.7461,360.0000,10.4796,343.0000,0.0274,1.4063,1.3398,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0570,1.0000,0.0430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.6863,0.0000,15.6863,0.0000,0.0000
rd1,203,999988.0000,890.0000,4.5760,3.4766,454.0000,8.9399,436.0000,0.0319,1.7734,1.7031,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.6250,0.0000,15.6250,0.0000,0.0000
rd1,204,999988.0000,1382.0000,2.8957,5.3984,648.0000,6.1457,734.0000,0.0265,2.5313,2.8672,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0730,1.0000,0.0480,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.2174,0.0000,15.2174,0.0000,0.0000
rd1,205,999988.0000,1025.0000,3.8724,4.0039,506.0000,7.8195,519.0000,0.0242,1.9766,2.0273,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,13.9785,0.0000,13.9785,0.0000,0.0000
rd1,206,999988.0000,1658.0000,2.3587,6.4766,867.0000,4.4842,791.0000,0.0290,3.3867,3.0898,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0680,2.0000,0.0440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,22.6804,2.0619,20.6186,0.0000,0.0000
rd1,207,999988.0000,869.0000,4.2966,3.3945,431.0000,8.6241,438.0000,0.0383,1.6836,1.7109,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0720,1.0000,0.0520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,20.0000,1.0000,19.0000,0.0000,0.0000
rd1,208,999988.0000,502.0000,8.2939,1.9609,256.0000,16.1883,246.0000,0.0785,1.0000,0.9609,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,17.5926,0.0000,17.5926,0.0000,0.0000
rd1,209,999988.0000,1831.0000,2.1192,7.1523,896.0000,4.3058,935.0000,0.0238,3.5000,3.6523,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,23.9583,0.0000,23.9583,0.0000,0.0000
rd1,210,999988.0000,2311.0000,1.6881,9.0273,1163.0000,3.3274,1148.0000,0.0274,4.5430,4.4844,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0920,1.0000,0.0440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,21.4286,0.0000,21.4286,0.0000,0.0000
rd1,211,999988.0000,959.0000,4.1407,3.7461,488.0000,8.1114,471.0000,0.0267,1.9063,1.8398,4096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0570,1.0000,0.0430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,n/a,n/a,15.0538,0.0000,15.0538,0.0000,0.0000
